Label,Text
non_sexist,Принято. В субботу узнаю все окончательно по площадке и прочему.
non_sexist,"Говорящий с ветром, мы же, наверное, стартанем 4-го? Да?"
non_sexist,"noev, вроде камрады все все ж 5-ого собрались ехать?
Я предполагал, что 5-ого часам к 12 вы все подъедете.
Сам поеду на машине 4-ого поздним вечером, у меня там свои движухи."
non_sexist,"Говорящий с ветром писал(а):Я предполагал, что 5-ого часам к 12 вы все подъедете.А я думал 4-го уже накатить."
non_sexist,"я 4-ого буду только ночью там, смысла тебе одному накатывать нет:)"
non_sexist,Имею ввиду в ночь с 4-ого на 5-ое
non_sexist,Так и я имею ввиду в ночь.
non_sexist,"Если никто в ночь с 4-го на 5-ое не соберется, тогда поеду 5-го."
non_sexist,"я поеду (без сплава только - без экстрима)
Если кворум есть, то лучше 4-го вечером"
non_sexist,"Вот финальная инфо:
Кемпинг (Навес, мангал, столы, шампура) - 5600 с 12.00 субботы по 15 - 16.00 воскресенья.
Место под палатку - 250 рублей плюс 50 рублей с каждого человека в палатке.
Сплав - 600 рублей с человека один спуск.

Сколько тут получается на каждого? 
Кто-то едет на день, кто-то на сутки, как считать?Или на месте разберемся?
Меня в расчет не берите никуда, кроме еды и алкоголя, т.к. я местный   

Будут точно с ночевкой: 
noev 
BOLT 
Ишушный 
Питерский

Будут одним днем: 
Geodezist 

Под вопросом: 
valter 
Михеич 
Rob 
Питерский 
Дидро 
botswain  

Верно?

Завтра до вечера надо дать подтверждение на бронь.

И еще вопросы - кто закупит мясо под шашлык и алкоголь?

Все ночуют в палатках? Я готов взять по местам на 5-6 человек две палатки, если есть свои - то приветствуется.

Озвучиваем свои вопросы и предложения"
non_sexist,"Питерский  будет точно, ошибся выше я."
non_sexist,Если кто-то хочет пригласить друзей - без проблем. У нас квота по народу 10-15 человек.
non_sexist,"Вернулся 29 из забугорья. Если тема активна - пишите меня на сплав и ночевку. Палатку могу попробовать одолжить у друга, двухместку. Алко не надо, достаточно пожрать. "
non_sexist,принято! +1
non_sexist,"запишите, что поеду с ночевкой. Скорее всего поеду 4-го вечером — постою с пятницы на субботу на стоянке там неподалёку
На алко, тоже, прошу не записывать, как-то не удается с ним подружится :/
Палатка у меня будет 3-х местная. Так что если кому надо — велком. Скорее всего даже пенку запасную возьму"
non_sexist,Дидро - отлично!
non_sexist,"Некоторое количество камрадов, как я вижу, готово выдвинуться на место в ночь с 4-го на 5-ое. Поддерживаю. Появлюсь на месте дислокации 4-го вечером. Неплохо-бы озвучить список - кто точно уже будет 4-го вечером."
non_sexist,"Можно приехать и 4-ого вечером, но как я и написал - навес будет со всем сопутствующим только с субботы, так же возможно не будет места под палатки, т.е. будет открыт вопрос с ночевкой."
non_sexist,"""так же возможно не будет места под палатки""

Это как? Земли чтоль мало?  

Смысл-то тогда приезжать 4-го есть? Что совсем некуда приткнуть палатку?"
non_sexist,"Там огороженная территория базы. В эти выходные, например, места не было вообще.
Про приезд 4-ого я писал выше, что на мой взгляд это достаточно бессмысленно. 
Но вы с завидным упорством хотите все-таки приехать 4-ого, за сим я и предупреждаю о трудностях, с которыми можно столкнуться.
Хотя, по идее место быть должно, т.к. на прошлых выходных было большое мероприятие, на этих вроде нет пока ничего глобального.
Забронировано у нас с 12.00 субботы, ну там час плюс-минус не страшно."
non_sexist,"Тогда вернее будет подъехать 5-го к 12:00.

Место встречи - база рафтинга в Лосево ""Кивиниеми"" (по ссылке сверху).
Всё верно?"
non_sexist,"Все верно. Приезжать можно и раньше 5-ого, не обязательно точно к 12."
non_sexist,"Кто поедет 5 - го на электричке с финляндского? 
На сколько?
Я думаю на 11:20 ехать. Почти без остановок идет. В 12:50 на месте."
non_sexist,"Я, наверно, с Девятки ломанусь. У товарища палатку заберу и алга."
non_sexist,"Я так понимаю будет примерно человек 8, где-то 4 палатки, значит получится ""кемпинг + палатка"" с каждого человека выйдет в 1000 рублей, сплав дополнительно кто захочет. 

Мяса на шашлык думаю надо по 1 кг на человека, это по-моему рублей 400 + остальная еда еще рублей 600 с человека, значит еще 1000 руб. 

По алкоголю так как многие не пьют, то думаю желающие выпить могут взять из расчета на себя + еще немного   .

Из организационных вопросов думаю надо определиться со следующим:

1) Кто поедет на электричке нужно определить на какой и где встречаться (11.20 с Финляндского мне кажется разумным, встречаться можно, например, справа от расписания электричек в 10.30-10.50)
2) Кто будет покупать и мариновать мясо.
3) Кто будет покупать остальные продукты (хлеб, колбаса, сыр, огурцы, помидоры, воду, одноразовую посуду и т.д.), возможно ли их купить на месте, чтобы из города не везти? Хотя здесь, чтобы не напрягать кого-то особенно, каждый может взять продукты и посуду из расчета на себя.

Если поедем на электричке в 11.20 и она придет в 12.50 на место, то может быть Говорящий с ветром встретил бы приехавших на вокзале, скажем у билетных касс, чтобы не тратить время на поиски магазинов и кемпинга?"
non_sexist,"По п.3 - думаю почти все можно купить там, чуть дороже будет, но не существенно!

Всех встречу. Там все рядышком."
non_sexist,"Касс там нет, просто на сходе с платформы в сторону моста."
non_sexist,"Кстати, всем, кто боится или не хочет сплавляться - рекомендую все-таки взять с собой сменную одежку, т.к., как правило, люди смотрят - и идут кататься:)"
non_sexist,"поеду 5-го, около 11-00 стартую от Академической.
Т.к. в воскресенье надо будет в Курортный р-н с утра, то на машине поеду: могу кого-нибудь подхватить от Гражданского, Девяткино, пр. Просвещения или Парнаса
В воскресенье около 8 уеду.
Для сплава всё таки возьму запасную одежду. А-то как-то подумалось, что ехать за 100км только за ради шашлыка поесть не комильфо, а сплавиться — вполне себе цель."
non_sexist,Правильная мысль. В курортный там удобно ехать кстати.
non_sexist,"Дидро, сможешь меня тогда с Девятки подхватить? И телепон в личку черкани тогда. "
non_sexist,В воскресенье что-нибудь привезти (на машине приеду) ? Пива страждущим ?  
non_sexist,Что-то по-моему никто и не страждет.
non_sexist,"oscillon, заеду, еще на просвет надо заехать будет.
Уточните, может, адреса примерные в личку, чтобы лучше скоординироваться"
non_sexist,"Встретиться мужской компанией и не бухнуть? 
Как то это странно)"
non_sexist,"В общем если никто не желает, то я могу купить мяса на шашлык, но нужно точно определить сколько человек поедет."
non_sexist,"Будут точно с ночевкой: 
noev 
BOLT 
Ишушный 
Питерский 
Говорящий с ветром
oscillon
Дидро 

Будут одним днем: 
Geodezist - суббота
botswain - воскрсенье


Под вопросом: 
valter 
Михеич 
Rob 

Мяса наверное по килограмму или грамм по 750 на каждого, кто будет в субботу, т.е. килограмм 7-8. Нормально ж будет или много?
Пообедать, поужинать"
non_sexist,"boatswain писал(а):В воскресенье что-нибудь привезти (на машине приеду) ? Пива страждущим ?  

Да там магазины все в шаговой доступности:)
Приезжайте сами!"
non_sexist,"Питерский писал(а):В общем если никто не желает, то я могу купить мяса на шашлык

Ага, было б замечательно"
non_sexist,"Ну я тогда покупаю 8 килограмм мяса и мариную его. По продуктам и посуде я так понимаю тоже централизованной закупки не будет и каждый берет продукты на себя.
По деньгам за мясо предупреждаю сразу, готовьте мелкие купюры, размена не будет.
Кстати, а угли для шашлыка будут на месте или надо покупать?"
non_sexist,"Резонный вопрос. угли надо покупать точно. Совершенно про это забыл.
Возьмешь на себя, что кассу не разбивать или кто-то другой купит, камрады?"
non_sexist,я возьму угли
non_sexist,"BOLT писал(а):Встретиться мужской компанией и не бухнуть? 
Как то это странноМожет быть у мужиков санчас, им нельзя сейчас."
non_sexist,Да я то что? Все люди взрослые.
non_sexist,Еле успел вскочить в последний вагон)
non_sexist,"Говорящий с ветром
Спасибо, за офигенный отдых. Всегда был далек от экстрима, но хочу ещё  "
non_sexist,"ЗдОрово посидели. И адреналин, и общение, и душевная компания. Рафты - это вообще зачёт, класс! Говорящий с ветром, спасибо тебе отдельное. А шашлык-то какой был, просто песня."
non_sexist,"Отличная компания!Спасибо всем, отдельно oscillon и Питерский за вкуснейший шашлык!"
non_sexist,"Пару фоток скинули бы, штоле."
non_sexist,"Мы особо не фоткались, посмотрю, что будет - может скину."
non_sexist,"Жаль, что я так и не смог к вам выбраться. Причина уважительная, но с меня штрафная бутыль в следующий раз."
non_sexist,"Спасибо за Говорящему за малэнкий празднык, вах! "
non_sexist,"Отлично провел время, спасибо всем присутствующим за компанию."
non_sexist,"Посмотрел все фоты. Ваще огонь!!! А лица-то какие. Вот-уж не думал, шо такую мимику на воде народ выдаёт. "
non_sexist,А то! Против течения грести - не рюкой махать. 
non_sexist,"boatswain писал(а):Жаль, что я так и не смог к вам выбраться. Причина уважительная, но с меня штрафная бутыль в следующий раз.

Улисс просил передать тоже  самое....  

Срочно требовалась помощь отцу в  регионе"
non_sexist,"Камрады, спасибо ещё раз за встречу, спасибо Говорящему с ветром за сплав (а всё таки не удалось нас перевернуть   )
oscillon, Питерский, от меня за шашлык тоже большое спасибо "
non_sexist,"Всё на высшем уровне! Огромная благодарность всем за место, встречу, доставку, шашлык, программу, общение, было приятно встретиться, познакомиться и позитивно провести время."
non_sexist,"Дидро писал(а):Камрады, спасибо ещё раз за встречу, спасибо Говорящему с ветром за сплав (а всё таки не удалось нас перевернуть   )

А меня таки искупаться пару раз 
Но это уже на второй день)"
non_sexist,"все таки он смог) 
А так мне такой экстрим понравился: наличие весла как буд-то бы даёт мозгу расслабиться: спокойно, мы гребем — значит контролируем стихию. Не то что свободное падение, например: летишь без весла и ничего не контролируешь."
non_sexist,"Просветите! Запутался кто есть кто! По мотивам первого дня мы узнали, что есть человек-двуболт.  Кто этот герой, Ишушый или BOLT!?"
non_sexist,"Дидро писал(а):все таки он смог) 
А так мне такой экстрим понравился: наличие весла как буд-то бы даёт мозгу расслабиться: спокойно, мы гребем — значит контролируем стихию. Не то что свободное падение, например: летишь без весла и ничего не контролируешь.
  "
non_sexist,"Дооо, контролируем. То-то я волноотражателем работал. "
non_sexist,"Хочу с кем нибудь в живую встретиться, поговорить для прочистки мозга."
non_sexist,"Блин ,что то я с заморочками выпал из инета вообще и пропустил такую движуху  "
non_sexist,"driverz ниче, не последний день живем:)"
non_sexist,"Идем с сыном на футбол 06 на Петрович, зовем ссобой тех у кого есть желание глянуть)."
non_sexist,а что туда  без гемора можно попасть ? что за матч ?
non_sexist,"Какой гемор в чём????? берем билеты идем болеем поём есть желание орем, это футбол)."
non_sexist,"Забыл главное , матч лиги чемпионов отборочный раунд Зенит АЕЛ
первый матч мы просрали, во втором нужно счет не менее 2-0 чтоб пройти дальше))"
non_sexist,"Ну что камрады, может пора уже встретиться в цивильной обстановке, попить пива или кто чего?
Скажем (чтоб все успели и сориентировались) в начале октября?
Например 9-ого числа?"
non_sexist,и тишина...
non_sexist,"У меня перестали на почту приходить сообщения о новых постах в теме. Наверное, не у меня одного."
non_sexist,"У меня приходит. Может у тебя они в спам записались каким-то образом? 
Или вообще в черный список?"
non_sexist,"9-е четверг, может лучше 10 или 11? Это все-таки пятница и суббота."
non_sexist,Меня ни в пятницу вечером ни в субботу обычно в городе нет. Хотя если коллектив решит - я попробую что-то придумать
non_sexist,"Так что, опять ""Остров""?"
non_sexist,Ну у тебя же там скидка.  
non_sexist,"Заметьте - не я это предложил:.
Согласен!"
non_sexist,Ок! На какое число таки забиваем стрелу?
non_sexist,"Я в будни точно не смогу, либо 10, либо 11."
non_sexist,Аналогично. Я числа до 6-7 в Питере буду отсутствовать.
non_sexist,Остров годится! Там скоро форумную эмблему разместят. С продолжением или без? 
non_sexist,"Ок, десятое, так десятое.

Остров, 10.10.2014.
noev бронирует.

Rob о каком продолжении намекаешь?"
non_sexist,"Говорящий с ветром писал(а):Rob о каком продолжении намекаешь?Да, мы в прошлую встречу (малым составом) только под утро разошлись."
non_sexist,в прошлую? Это давным давно?
non_sexist,Где-то недели три тому назад было.
non_sexist,Шифровальщики:)
non_sexist,"Да, просто спонтанно как-то созвонились пивка попить."
non_sexist,"Как обычно я все про""бал "
non_sexist,"Coyoto, ты не так понял. Сейчас как раз договариваются о новой встрече. Так что у тебя появился новый шанс."
non_sexist,"Остров, 10.10.2014. 
noev бронирует. 
Будут:
noev;
Говорящий с ветром;

Под вопросом:
oscillon
Coyoto
Питерский "
non_sexist,Время какое?
non_sexist,"Тот раз вроде в районе 19 было. 
Т.к. это пятница - я буду раньше, думаю уже в районе 18."
non_sexist,Ок! 18.00
non_sexist,"Предварительно вписываюсь.  Напомните адрес.
В 19.00 не поздновато?  Может в шесть?"
non_sexist,"Каменноостровский 24
К 18.00 и договариваемся"
non_sexist,Раз пятница - буду к 18-00.
non_sexist,"Думаю, и у меня выйдет. Не на буднях - самое главное.
P.S. Вечер пятницы - это уже не будни "
non_sexist,"Остров, Каменноостровский 24 
10.10.2014.
18.00 
noev бронирует. 
Будут: 
noev; 
Говорящий с ветром; 
Дидро;
BOLT;
Rob.

Под вопросом: 
oscillon 
Coyoto 
Питерский"
non_sexist,"Если ""Камаз"" с кирпичами не встречу - буду. "
non_sexist,я в теме 
non_sexist,Я тоже подъеду.
non_sexist,"Остров, Каменноостровский 24 
10.10.2014. 
18.00 
noev бронирует. 
Будут: 
noev; 
Говорящий с ветром; 
Дидро; 
BOLT; 
Rob. 
oscillon 
Coyoto 
Ишушный

Под вопросом: 
Питерский"
non_sexist,тоже хочу прийти
non_sexist,"bord ? приходи, в чем проблема?
"
non_sexist,"но пассаран ,Комрады !
может тоже подтянусь . "
non_sexist,"Увы, пролетаю. Я только-только в Москву приеду 11, а в Питер вообще 12-13, не ранее."
non_sexist,"Остров, Каменноостровский 24 
10.10.2014. 
18.00 
noev бронирует. 
Будут: 
noev; 
Говорящий с ветром; 
Дидро; 
BOLT; 
Rob. 
Coyoto 
Ишушный 

Под вопросом: 
Питерский
driverz
bord"
non_sexist,"В раздумьях:
baron_spb
Babtist"
non_sexist,"Остров, Каменноостровский 24
10.10.2014 к 18.00.
Забронировано. 13 стол. Тот же, что и в первые посиделки в Острове."
non_sexist,"Отлично!
По составу участников Питерской ОПГ от моего крайнего сообщения ничего не изменилось."
non_sexist,"Персонал заведения уточнил, что за мероприятие планируется? Я заявил, что встреча единомышленников. Ведь так?"
non_sexist,"Так, так. 
Встреча ОФГ - объединенной форумом группировки:)"
non_sexist,"Ресторан Остров, Каменноостровский 24 
СЕГОДНЯ в 18.00 

Будут: 
noev; 
Говорящий с ветром; 
Дидро; 
BOLT; 
Rob. 
Coyoto 
Ишушный 

Под вопросом: 
Питерский 
driverz 
bord
baron_spb 
Babtist

До вечера, камрады."
non_sexist,"Спасибо всем, кто был!Душевно посидели! Хорошее настроение не покидало все выходные!
На очереди картинг, как и решили.
Где и когда будет объявлено дополнительно."
non_sexist,"у меня прям раздрай был, то ржали. То слезы на глаза накатили к концу встречи, — расчувствовался. А я еще на развод мостов опоздал)
Я на Краснопутиловской (м. Ленинский пр.) в картинге был как-то. Там не плохо: малолюдно  и есть где посидеть после заезда:
http://www.karting-centre.ru/services/individual/"
non_sexist,"Автора ветки, Coyoto, можно сказать инициатора встреч, так и не повидали. Ну ничего, остальные камрады не подкачали."
non_sexist,"Камрады, нет ли у кого внезапного желания провести этот уик-енд (вечер 17 до вечер воскресенья) в коттедже с баней за городом, во Всеволожском районе в веселой компании 15-20 чел?
За коттедж выйдет не более 2т.р. с человека
Компания из 9 чел. уже есть, было бы здорово, если кто-то с АБФ присоединился  "
non_sexist,Можно подумать.
non_sexist,йо-майо! хоть в Питер переезжай!
non_sexist,"Дидро вах, поздно!
Уже дела на выходные:("
non_sexist,Да я сам только в понедельник собрался - планы были другие на выходные.
non_sexist," уик-енд (вечер 17 до вечер воскресенья) в коттедже с баней за городом, во Всеволожском районе в веселой компании 15-20 чел?
Можно еще тллько на субботу приехать - когда основные мероприятия будут.[/quote]"
non_sexist,"Привет камрадам! 
Инициатива имеет инициатора 
Пишу про картинг, т.к. впритык может  не получиться! Лучше заранее.

Ссылку дал Дидро выше:
http://www.karting-centre.ru/
По месту - вроде удобно получается.

Позвонил пообщался как и что.
ИМХО - наиболее подходящий для нас вариант следующий:
Можно арендовать трассу для проведения турнира. Аренда на 1 час.
От 5 участников. Стоимость 11.000 с понедельника по четверг. С пятницы по воскресенье - 13.000.
Время работы: до 01.00 ночи.
Входит: инструктаж, квалификация, серия заездов и награждение.

На территории есть кафе. 
Дидро, подскажи, что там за кафе? ты получается там один был.

Заказать картинг можно заранее.
Предлагаю рассмотреть вечер в районе 20.00 04 декабря 2014 года?

Второй вариант - заказ день в день на 15 минут (5 минут - квалификация, 10 - заезды) - 500 рублей с человека. Опять же ИМХО - гонка мне кажется намного интереснее, тем более там будет час времени.

Если сейчас изъявят желание скажем человек 8-10, то можно будет разбиться на пару команд, это тоже предусмотрено. Если шесть и меньше, то тогда можно взять второй вариант день в день, в качестве ознакомления.


В общем прикидывайте и пишите, кто как хочет и если по первому варианту - давайте свое подтверждение, т.к. необходима предоплата."
non_sexist,"кафе - такое ""гаражного"" типа - через стенку картинг сразу. Зато можно наблюдать в окошко за ездой других. Еды практически нет: пиво, да закуски. Еще аэрохоккей стоит (100 р./игра)
 Я там только 10 мин брал - и то наездились так, что взмокли даже. Так что час многовато, тем более, что количественный состав вряд ли будет точным и сколько придет - столько и поездят тогда. А гонка по факту - в любом случае будет (будет показано на табло общее число кругов каждого ездока).
А в Мазапарке я посмотрел - не увидел там картинг, только автодром с электромобилями. Хотя в отзывах в интеренет пишут, что картинг там есть, только на все в мазапарке - огромные очереди"
non_sexist,"Маза-парк, Пит-стоп - это да, очереди. 

Если на 10 минут - то заказ день в день. Никакой гарантии. Заранее никак."
non_sexist,"Geodezist писал(а):Ya vot pro karting dumau,4 12 14-chetverg,ne vse smogut,mozhet luchshe v pt,sb ili voskresenie?"
non_sexist,я бы тоже в пятницу предпочел. или в среду мне еще довольно удобно
non_sexist,в идеале б до 10 числа все же.
non_sexist,"Камрады, замотался и забыл.
Прошу прощения!
пока нет возможности организовать ничего, очень большой общественный и рабочий загруз.
Раскидаю после нового года и можно будет наметить что-то!"
non_sexist,"Дорогие товарищи петербуржцы, а также все, кто хочет ими стать, но стесняется.

23 декабря наша скромная пиратско-безбашенная абордажная команда объявляет - ""Свистать команду к вину и обеду!"". Примерное время начала разврата и гусарского загула - 19-нуль-нуль.

Трэба: отписаться в теме, дабы прикинуть примерную численность нашего шайтан-отряда и квадрат высадки.

Начальный состав:

1. Азъ есьм многогрешный;
2. Говорящий с ветром.

"
non_sexist,Подтверждаю.
non_sexist,"Так может не придумывать нового, а там же, где и всегда?
Стас?"
non_sexist,"Если форс мажор не случится, заскочу на огонек"
non_sexist,"Вечер, туплю. Админы, потрите пожалуйста предыдущее.
Оставьте это:


Так может не придумывать нового, а там же, где и всегда? 


Спасибо!"
non_sexist,"Может пораньше, как в прошлый раз? В 18.00 в смысле.
А то нам в Говорящим долго посидеть может не получиться. Сами мы не местные. ."
non_sexist,Так в это время все только с работы выходят. 19.00 самое время. Приезжай раньше - я постараюсь тоже пораньше
non_sexist,"23.12.14.

1. Oscillon.
2. Говорящий с ветром.
3. BOLT."
non_sexist,Буду.
non_sexist,"noev, привет!
Вариант забронить там же и то же?"
non_sexist,"Да, канеш."
non_sexist,"23.12.14.

1. Oscillon.
2. Говорящий с ветром.
3. BOLT.
4. noev."
non_sexist,"Столик заказал. 
Тот же самый, что и обычно."
non_sexist,Я буду:)
non_sexist,"У меня постоянный вопрос, куда сходить с сыном (11 лет) в воскресенье.
Я не знаю что происходит в культурной жизни города, сам он тоже не знает куда хочет.
Ко мне не хочет идти (похоже ему БЖ запрещает).
Брать его за шкирку и вести на ""Лебединое Озеро"" не хочется.

Давайте делиться способами времяпрепровождения.
Или ещё лучше вместе что-нибудь замутим (с детьми), скоро лето...

В прошлые выходные сводил своего на ""бал роботов""- вроде парню понравилось
обязательно на виртуальные американские горки и движение шарика ""силой мысли"", и ещё советский аттракцион ""тир"" стоит, но он больше мне понравился

доэтого, в музей водоканала ходили, тоже  занимательно, но надо обязательно брать экскурсию, без неё не интересно

раньше ходили в артиллерийский музей на ""37 роннинов"", без экскурсовода вообще неинтересно, а с экскурсией (они без отдельной оплаты, но начинаются в определённое время) мне очень понравилось, надеюсь что и отпрыск что-нибудь вынес

Мужики, делитесь мыслями - впечатлениями.
у меня, проснулся - пошёл на работу, вернулся - пожрал - спать
не успеваю за культурными тенденциями следить...

а вместе что-нибудь сорганизовать - вообще было бы идеально, и детям хорошо, и папам "
non_sexist,"Моим мелким и мне аквапарк Питерлэнд понравился, только там по весу ограничение на вертикальную горку. По моему с 45 килограмм. А она центральная и самая интересная."
non_sexist,"ВК писал(а):У меня постоянный вопрос, куда сходить с сыном (11 лет) в воскресенье.

Сходить:
Гранд Макет Россия
Аквапарк
Картинг
Центр Лего-го
Диво Остров
Цирк.

Съездить:
Горнолыжный курорт Игора
Рафтинг на порогах в Лосево
Финский залив и Ладога в палатках (в сезон)
Трофи-рейд Ладога-трофи
Музей ""Прорыв блокады в г.Кировске""


Это так, что в голову разом пришло."
non_sexist,"Говорящий с ветром писал(а):Сходить:
Центр Лего-гоЭто где такой?"
non_sexist,"http://лего-го.рф/

ноев
пользуйся гуглом"
non_sexist,"Так и знал, что кто-нибудь предложит погуглить."
non_sexist,"2 noev

Пейши адрес, вышли атлас дорог. "
non_sexist,Гагарина 42
non_sexist," 
эт мы по-старинке спрашиваем."
non_sexist,Что-то все затихли... А между тем! Неплохо бы поддерживать гильдейский дух!
non_sexist,"Мы, периодически, поддерживаем."
non_sexist,"Говорящий с ветром писал(а):
Сходить:
Гранд Макет Россия
Аквапарк
Картинг
Центр Лего-го
Диво Остров
Цирк.

Съездить:
Горнолыжный курорт Игора
Рафтинг на порогах в Лосево
Финский залив и Ладога в палатках (в сезон)
Трофи-рейд Ладога-трофи
Музей ""Прорыв блокады в г.Кировске""


Это так, что в голову разом пришло.

Ходил тут с мелкой в MaZaPark , прикольная шарага . Территориально на м.Бухаресткой . 
Всем привет !"
non_sexist,"Татьяна_Типичная писал(а):Что-то все затихли... А между тем! Неплохо бы поддерживать гильдейский дух!

а что уже посиделки в Гильдию перенесли ?  "
non_sexist,"В Гильдии не собирались еще ни разу.
http://gildiya-club.ru/menu-main/"
non_sexist,"Вроде не плохое место, можно будет после праздников собраться там."
non_sexist,"Еще караоке, дартс, нарды и шахматы в меню забесплатно. Я б сходил)"
non_sexist,"РАньше часто в Гильдию захаживал ,когда на болтах работал . Классное место тогда  было ,надеюсь что и осталось .."
non_sexist,ииииииииииииииииииии? Идём?
non_sexist,Можно 15 мая встретиться.
non_sexist,Можно! Я-за!
non_sexist,Будем ждать кто еще присоединится.
non_sexist,"Во сколько? К 17:30-18:00 могу подрулить. Максимум до 21:00, дальше не уехать "
non_sexist,"Присоединюсь с удовольствием, если получится."
non_sexist,"Gospoda,ia za subbotu,piatnitsa uze zabita;->"
non_sexist,"Время, пароль?
а noev где?"
non_sexist,"Думаю в 18.00 будет нормально, кто сможет пусть позже подтягиваются."
non_sexist,"Я буду!
Bolt тоже подтягивается! 
Noev тоже, если не учешет на дачу!
В общем старая добрая компания:)"
non_sexist,"Хорошо посидели. Душевно и познавательно.
Хоть и втроем всего  "
non_sexist,Согласен! Спасибо мужчины! Надо встречаться. А то стагнация начинается:)
non_sexist,"Привет всем. 
Итак, по настоятельным настояниям предлагаю летнюю встречу Питерского крыла АБФ.
Даты - 22-23 августа. (сб и воскр.)
Место: турбаза в поселке Лосево http://www.lenatur.ru/tb.htm , в этот раз в домике (№2) на 6-9 человек. Не в палатках. Домик общего типа, т.е. внутри- два помещения, двухярусные деревянные кровати. Комфортно размещаются 6 человек. Если нас соберётся больше, то кемпинговые места на базе есть, т.е. палатку поставить можно.
На сайте есть виртуальный тур.
В программе 2-ух часовое катание (3 сплава) по порогам в любой из двух дней. Шашлык-машлык по желанию. Сосновый лес, и прогулки в нём . Можно порыбачить. В этом и остальном - все по желанию.

Ценник - в районе 16 т.р.  за домик и сплав. 
Зависит от количества народа, кто решит поехать.

Бронь на домик я оставил на одну неделю с сегодняшнего дня. Так что решаем и пишем. Надо как минимум шесть однозначных ""да"":))
Предоплата в размере 50% в качестве подтверждения наших твёрдых намерений обязательна и необходима в течение этой недели.
Упреждая вопросы - до этих дат всё занято полностью.
Можно только вариант с палатками попробовать, но и это не факт, что получится опять же из-за мест."
non_sexist,"Сплав это круто!
А если 3-х мало покажется, докупить можно? Не напомнишь, сколько там?"
non_sexist,Я к сожалению 22-23 августа не смогу.
non_sexist,"Вот те раз.
Там дальше свободные места только 29-30 были, со слов администратора."
non_sexist,К сожалению эти числа были заняты еще полгода назад.
non_sexist,"тогда можно по проверенному сценарию с палатками в любые другие даты, но заранее бронировать"
non_sexist,Может тогда на июль хотя бы запланируем.
non_sexist,Я бы вписался в июль. Как раз в отпуске до 20-го
non_sexist,"Привет чеснОй компании! НЕ СПАТЬ!!! Эстония не тут!

Собсно, у нас впереди почти 3 месяца лета, предлагаю провести минимум по одному выезду на природу в каждом из них, шашлычки, волейбольчик, разговорчики!

Выношу на суд широкой общественности общедоступные локации, достигаеммые общественным транспортом: берег Финского залива (ж/д станции Комарово, Солнечное, Репино), Лосевские пороги (ж/д станция Лосево), район Саблинских пещер (ж/д станция Саблино) и ещё 101 вариант которые вы озвучите  
Кстати, по трём вышеозначенным, можно двинуть как с палатками и ночевкой, так и одним днём.

Осталось выяснить число желающих встретиться, определиться с транспортом, датой, локацией и избрать куратора мероприятия.  "
non_sexist,"Я за Саблино (Лосево по умолчанию). На один день в Саблино - самое то.
Вот только по времени - август.
Всё остальное - забито уже
"
non_sexist,"A mogem mi odnim dnem sobratsa v losevo v iule, a potom povtorit v avguste v sablino? Kakie misli muztchini?"
non_sexist,"Ну и потом когда везде побываете, под конец лета так махнуть рукой - гулять, так гулять! И айда в казахстан на бешпармак с осетриной!  "
non_sexist,"Geodezist писал(а):A mogem mi odnim dnem sobratsa v losevo v iule, a potom povtorit v avguste v sablino? Kakie misli muztchini?
Можно, чё ж нельзя то?
Я в июле могу или 4-ого или 5-ого"
